id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
053109,0,0,0,0,0,0,0,0,0,0,0,0,0
053110,0,0,0,0,0,0,0,0,0,0,0,0,0
053117,0,0,0,0,0,0,0,0,0,0,0,0,0
053118,0,0,0,0,0,0,0,0,0,0,0,0,0
053119,0,0,0,0,0,0,0,0,0,0,0,0,0
053126,0,0,0,0,0,0,0,0,0,0,0,0,0
053130,0,0,0,0,0,0,0,0,0,0,0,0,0
053131,0,0,0,0,0,0,0,0,0,0,0,0,0
053132,0,0,0,0,0,0,0,0,0,0,0,0,0
053133,0,0,0,0,0,0,0,0,0,0,0,0,0
053170,0,0,0,0,0,0,0,0,0,0,0,0,0
053172,0,0,0,0,0,0,0,0,0,0,0,0,0
053186,0,0,0,0,0,0,0,0,0,0,0,0,0
053187,0,0,0,0,0,0,0,1,0,0,0,0,0
053211,0,0,0,0,1,0,0,0,0,0,0,0,0
053213,1,0,0,0,0,0,0,0,1,0,0,0,1
053216,0,0,0,0,0,0,0,0,0,0,0,0,0
053219,0,0,0,0,0,0,0,0,0,0,0,0,0
053220,0,0,0,0,0,0,0,0,0,0,0,0,0
053221,1,0,0,0,0,0,0,0,0,1,1,0,1
053234,0,0,0,0,0,0,0,0,0,0,0,0,0
053235,0,0,0,0,0,0,0,0,0,0,0,0,0
053243,0,0,1,0,1,0,0,1,1,0,0,1,0
053246,0,0,0,0,0,0,0,0,0,0,0,0,0
053249,0,0,0,0,0,0,0,1,0,0,1,0,1
053264,0,0,0,0,0,0,0,0,0,0,0,0,0
053289,0,0,0,0,0,0,0,0,0,0,0,0,0
053308,0,0,0,0,0,0,0,0,0,0,0,0,0
053310,0,0,0,0,0,0,0,0,0,0,0,0,0
053320,1,0,0,0,1,0,0,1,0,0,0,0,1
053339,0,0,0,0,0,0,0,0,0,0,0,0,0
053348,0,0,0,0,0,0,0,0,0,0,0,0,0
053354,0,0,0,0,0,0,0,0,0,1,0,0,1
053357,0,0,0,0,0,0,0,0,0,0,0,0,0
053385,0,0,0,0,0,0,0,0,0,0,0,0,0
053386,0,0,0,0,0,0,0,0,0,0,0,0,0
053387,0,0,0,0,0,0,0,0,0,0,0,0,0
053391,0,0,0,0,0,0,0,0,0,0,0,0,0
053392,0,0,0,0,0,0,0,0,0,0,0,0,0
053400,0,0,0,0,0,0,0,0,0,0,0,0,0
053404,0,0,0,0,0,0,0,0,0,0,0,0,0
053418,0,0,0,0,1,0,0,1,0,0,0,0,0
053419,0,0,0,0,0,0,0,0,0,0,0,0,0
053420,0,0,0,0,0,0,0,0,0,0,0,0,0
053422,0,0,0,0,0,0,0,0,0,0,0,0,0
053423,0,0,0,0,0,0,0,0,0,0,0,0,0
053424,0,0,0,0,0,0,0,0,0,0,0,0,0
053443,0,0,0,0,0,0,0,0,0,0,0,0,0
053444,0,0,0,0,0,0,0,0,0,0,0,0,0
053448,0,0,0,0,0,0,0,0,0,0,0,0,0
053449,0,0,0,0,0,0,0,0,0,0,0,0,0
053450,0,0,0,0,0,0,0,0,0,0,0,0,0
053454,0,0,0,0,0,0,0,0,0,0,0,0,0
053599,0,0,0,0,0,0,0,0,0,0,0,0,0
053600,0,0,0,0,0,0,0,0,0,0,0,0,0
053602,0,0,0,0,0,0,0,0,0,0,0,0,0
053605,0,0,0,0,0,0,0,0,0,0,0,0,0
053607,0,0,0,0,0,0,0,0,0,0,0,0,0
053608,0,0,0,0,0,0,0,0,0,0,0,0,0
053632,0,0,0,0,0,0,0,0,0,0,0,0,0
053659,0,0,0,0,0,0,0,0,0,0,0,0,0
053660,0,0,0,0,0,0,0,0,0,0,0,0,0
053668,0,0,0,0,0,0,0,0,0,0,0,0,0
053707,0,0,0,0,0,0,0,1,0,0,0,0,0
053710,0,0,0,0,0,0,0,0,0,0,0,0,0
053716,0,0,0,0,0,0,0,0,0,0,0,0,0
053729,0,0,0,0,0,0,0,0,0,0,0,0,0
053799,0,0,0,0,0,0,0,0,0,0,0,0,0
053851,0,0,0,0,0,0,0,0,0,0,0,0,0
053991,0,0,0,0,0,0,0,0,0,0,0,0,0
054030,0,0,0,0,0,0,0,0,0,0,0,0,0
054031,0,0,0,0,0,0,0,0,0,0,0,0,0
054038,0,0,0,0,0,0,0,0,0,0,0,0,0
054039,0,0,0,0,0,0,0,0,0,0,0,0,0
054058,0,0,0,0,0,0,0,0,0,0,0,0,0
054062,0,0,0,0,0,0,0,0,0,0,0,0,0
054065,0,0,0,0,1,0,0,0,0,0,0,0,1
054066,0,0,0,0,0,0,0,0,0,0,0,0,0
054068,0,0,0,0,0,0,0,0,0,0,0,0,0
054074,0,0,0,0,0,0,0,0,0,0,0,0,0
054076,0,0,0,0,0,0,0,0,0,0,0,0,0
054080,0,0,0,0,0,0,0,0,0,0,0,0,0
054081,0,0,0,0,0,0,0,0,0,0,0,0,0
054083,0,0,0,0,0,0,0,0,0,0,0,0,0
054085,0,0,0,0,0,0,0,0,0,0,0,0,0
054086,0,0,0,0,0,0,0,0,0,0,0,0,0
054087,0,0,0,0,0,0,0,0,0,0,0,0,0
054096,0,0,0,0,0,0,0,0,0,0,0,0,0
054100,0,0,0,0,0,0,0,0,0,0,0,0,0
054101,0,0,0,0,0,0,0,0,0,0,0,0,0
054102,0,0,0,0,0,0,0,0,0,0,0,0,0
054120,0,0,0,0,0,0,0,0,0,0,0,0,0
054121,0,0,0,0,0,0,0,0,0,0,0,1,0
054122,0,0,0,0,0,0,0,0,0,0,0,0,0
054123,0,0,0,0,0,0,0,0,0,0,0,0,0
054124,0,0,0,0,0,0,0,0,0,0,0,0,0
054125,0,0,0,0,0,0,0,0,0,0,0,0,0
054126,0,0,0,0,0,0,0,0,0,0,0,0,0
054130,0,0,0,0,0,0,0,0,0,0,0,0,0
054132,0,0,0,0,0,0,0,0,0,0,0,0,0
054133,0,0,0,0,0,0,0,0,0,0,0,0,0
054136,0,0,0,0,0,0,0,0,0,0,0,0,0
054141,0,0,0,0,0,0,0,0,0,0,0,0,0
054143,0,0,0,0,0,0,0,0,0,0,0,0,0
054144,0,0,0,0,0,0,0,0,0,0,0,0,0
054145,0,0,0,0,0,0,0,0,0,0,0,0,0
054146,0,0,0,0,0,0,0,0,0,0,0,0,0
054150,0,0,0,0,0,0,0,0,0,0,0,1,0
054151,0,0,0,0,0,0,0,0,0,0,0,1,0
054152,0,0,0,0,0,0,0,0,0,0,0,0,0
054153,0,0,0,0,0,0,0,0,0,0,0,0,0
054154,0,0,0,0,0,0,0,0,0,0,0,0,0
054159,0,0,0,0,0,0,0,0,0,0,0,0,0
054162,0,0,0,0,0,0,0,0,0,0,0,0,0
054165,0,0,0,0,0,0,0,0,0,0,0,0,0
054170,0,0,0,0,0,0,0,0,0,0,0,0,0
054172,0,0,0,0,0,0,0,0,0,0,0,0,0
054173,0,0,0,0,1,0,0,0,0,0,0,1,0
054176,0,0,0,0,0,0,0,0,0,0,0,1,0
054177,0,0,0,0,0,0,0,0,0,0,0,0,0
054179,0,0,0,0,0,0,0,0,0,0,0,0,0
054180,0,1,1,0,1,0,0,1,0,0,0,0,1
054181,0,0,0,0,0,0,0,1,0,0,0,0,0
054183,0,0,0,0,0,0,0,0,0,0,0,0,0
054185,0,0,0,0,0,0,0,0,0,0,0,0,0
054186,0,0,0,0,0,0,0,0,0,0,0,0,0
054187,0,0,0,0,0,0,0,0,0,0,0,0,0
054188,0,0,0,0,0,0,0,0,0,0,0,0,0
054191,0,0,0,0,0,0,0,0,0,0,0,0,0
054196,0,1,1,0,0,0,0,1,0,0,0,0,1
054201,0,0,0,0,0,0,0,0,0,0,0,0,0
054202,0,0,0,0,0,0,0,0,0,0,0,0,0
054205,0,0,0,0,1,0,0,0,0,0,0,0,1
054215,0,0,0,0,0,0,0,0,0,0,0,0,0
054217,0,0,0,0,0,0,0,0,0,0,0,0,0
054218,0,0,0,0,0,0,0,0,0,0,0,0,0
054219,0,0,0,0,0,0,0,0,0,0,0,0,0
054220,0,0,0,0,0,0,0,0,0,0,0,0,0
054221,0,0,0,0,0,0,0,0,0,0,0,0,0
054223,0,0,0,0,0,0,0,0,0,0,0,0,0
054226,0,0,0,0,0,0,0,0,0,0,0,1,0
054227,0,0,0,0,0,0,0,0,0,0,0,0,0
054242,0,0,0,0,0,0,0,0,0,1,0,0,0
054247,0,0,0,0,0,0,0,0,0,0,0,0,0
054248,0,0,0,0,0,0,0,0,0,0,0,0,0
054249,0,0,0,0,0,0,0,0,0,0,0,0,0
054250,0,0,0,0,0,0,0,0,0,0,0,0,0
054255,0,0,0,0,0,0,0,0,0,0,0,0,0
054257,0,0,0,0,0,0,0,0,0,0,0,0,0
054258,0,0,0,0,0,0,0,0,0,0,0,0,0
054259,0,0,0,0,0,0,0,1,0,0,0,0,0
054262,0,0,0,0,0,0,0,1,0,0,0,0,0
054264,0,0,0,0,1,0,0,0,0,0,0,0,0
054266,0,0,0,0,0,0,0,0,0,0,0,0,0
054267,0,0,0,0,1,0,0,0,0,0,0,1,0
054268,0,0,0,0,0,0,0,0,0,0,0,0,0
054273,0,0,0,0,0,0,0,0,0,0,0,0,0
054274,0,0,0,0,0,0,0,0,0,0,0,0,0
054275,0,0,0,0,0,0,0,0,0,0,0,0,0
054278,0,0,0,0,0,0,0,0,0,0,0,0,0
054281,0,0,0,0,0,0,0,0,0,0,0,0,0
054282,0,0,0,0,0,0,0,0,0,0,0,0,0
054283,0,0,0,0,0,0,0,0,0,0,0,0,0
054284,0,0,0,0,0,0,0,0,0,0,0,0,0
054287,0,0,0,0,0,0,0,0,0,0,0,0,0
054290,0,0,0,0,0,0,0,0,0,0,0,0,0
054296,0,0,0,0,0,0,0,0,0,0,0,0,0
054297,0,0,0,0,0,0,0,0,0,0,0,0,0
054298,0,0,0,0,0,0,0,0,0,0,0,0,0
054301,0,0,0,0,0,0,0,0,0,0,0,0,0
054302,0,0,0,0,0,0,0,0,0,0,0,0,0
054303,0,0,0,0,0,0,0,0,0,0,0,0,0
054304,0,0,0,0,0,0,0,0,0,0,0,0,0
054307,0,0,0,0,0,0,0,0,0,0,0,0,0
054309,0,0,0,0,0,0,0,0,0,0,0,0,0
